X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-3.599995e-07,4.000000e-09
472,-3.20e-02,3.44e+01,5.24e+01,
473,-3.20e-02,3.44e+01,5.28e+01,
474,-3.20e-02,3.44e+01,5.28e+01,
475,-3.20e-02,3.44e+01,5.28e+01,
476,-3.20e-02,3.44e+01,5.28e+01,
477,-2.40e-02,3.44e+01,5.24e+01,
478,-2.40e-02,3.28e+01,5.24e+01,
479,-2.40e-02,3.28e+01,5.28e+01,
480,-2.40e-02,3.28e+01,5.24e+01,
481,-2.40e-02,3.20e+01,5.24e+01,
482,-8.00e-03,3.20e+01,5.24e+01,
483,-8.00e-03,3.20e+01,5.24e+01,
484,-8.00e-03,3.20e+01,5.24e+01,
485,-8.00e-03,3.04e+01,5.24e+01,
486,-8.00e-03,3.04e+01,5.24e+01,
487,-8.00e-03,3.04e+01,5.24e+01,
488,-8.00e-03,3.20e+01,5.24e+01,
489,-8.00e-03,3.20e+01,5.24e+01,
490,-8.00e-03,3.20e+01,5.24e+01,
491,-8.00e-03,3.20e+01,5.24e+01,
492,-8.00e-03,3.28e+01,5.24e+01,
493,-8.00e-03,3.28e+01,5.24e+01,
494,-2.40e-02,3.28e+01,5.24e+01,
495,-2.40e-02,3.44e+01,5.24e+01,
496,-2.40e-02,3.44e+01,5.24e+01,
497,-2.40e-02,3.44e+01,5.24e+01,
498,-2.40e-02,3.44e+01,5.24e+01,
499,-3.20e-02,3.44e+01,5.24e+01,
500,-2.40e-02,3.44e+01,5.24e+01,
501,-3.20e-02,3.44e+01,5.24e+01,
502,-2.40e-02,3.44e+01,5.24e+01,
503,-2.40e-02,3.28e+01,5.24e+01,
504,-2.40e-02,3.28e+01,5.24e+01,
505,-2.40e-02,3.28e+01,5.24e+01,
506,-2.40e-02,3.28e+01,5.24e+01,
507,-2.40e-02,3.20e+01,5.24e+01,
508,-8.00e-03,3.20e+01,5.24e+01,
509,-8.00e-03,3.20e+01,5.24e+01,
510,-8.00e-03,3.20e+01,5.24e+01,
511,-8.00e-03,3.20e+01,5.24e+01,
512,-8.00e-03,3.20e+01,5.24e+01,
513,-8.00e-03,3.20e+01,5.24e+01,
514,-8.00e-03,3.20e+01,5.24e+01,
515,-8.00e-03,3.20e+01,5.24e+01,
516,-8.00e-03,3.20e+01,5.24e+01,
517,-8.00e-03,3.20e+01,5.24e+01,
518,-8.00e-03,3.28e+01,5.24e+01,
519,-2.40e-02,3.28e+01,5.24e+01,
520,-2.40e-02,3.28e+01,5.24e+01,
521,-2.40e-02,3.28e+01,5.24e+01,
522,-2.40e-02,3.44e+01,5.24e+01,
523,-2.40e-02,3.44e+01,5.24e+01,
524,-2.40e-02,3.44e+01,5.24e+01,
525,-2.40e-02,3.44e+01,5.24e+01,
526,-2.40e-02,3.44e+01,5.24e+01,
527,-2.40e-02,3.44e+01,5.24e+01,
528,-2.40e-02,3.44e+01,5.24e+01,
529,-2.40e-02,3.28e+01,5.24e+01,
530,-2.40e-02,3.28e+01,5.22e+01,
531,-2.40e-02,3.28e+01,5.24e+01,
532,-8.00e-03,3.28e+01,5.24e+01,
533,-8.00e-03,3.20e+01,5.24e+01,
534,-8.00e-03,3.20e+01,5.22e+01,
535,-8.00e-03,3.20e+01,5.22e+01,
536,-8.00e-03,3.20e+01,5.22e+01,
537,-8.00e-03,3.20e+01,5.24e+01,
538,-8.00e-03,3.20e+01,5.24e+01,
539,-8.00e-03,3.20e+01,5.24e+01,
540,-8.00e-03,3.20e+01,5.24e+01,
541,-8.00e-03,3.20e+01,5.24e+01,
542,-8.00e-03,3.20e+01,5.22e+01,
543,-8.00e-03,3.28e+01,5.24e+01,
